Canonical Ids,Sub Category,Title,URL,Readers
dc5f7d30-6cff-11df-a2b2-0026b95e3eb7,Forestry Science,Illustrations and guidelines for selecting statistical methods for quantifying spatial pattern in ecological data,illustrations-and-guidelines-for-selecting-statistical-methods-for-quantifying-spatial-pattern-in-ecological-data,4
fc63bb30-6d06-11df-a2b2-0026b95e3eb7,Microscopy,Image correlation spectroscopy. II. Optimization for ultrasensitive detection of preexisting platelet-derived growth factor-beta receptor oligomers on intact cells.,image-correlation-spectroscopy-ii-optimization-for-ultrasensitive-detection-of-preexisting-plateletderived-growth-factorbeta-receptor-oligomers-on-intact-cells,2
180615d0-95b7-11df-96dc-0024e8453de8,Neurobiology,Imaging brain electric signals with genetically targeted voltage-sensitive fluorescent proteins.,imaging-brain-electric-signals-genetically-targeted-voltagesensitive-fluorescent-proteins-14,27
64ece9c0-6d0b-11df-a2b2-0026b95e3eb7,Biophysics,Imaging chromophores with undetectable fluorescence by stimulated emission microscopy.,imaging-chromophores-with-undetectable-fluorescence-by-stimulated-emission-microscopy,8
058fc850-6d04-11df-a2b2-0026b95e3eb7,Microscopy,Imaging immune surveillance by T cells and NK cells.,imaging-immune-surveillance-by-t-cells-and-nk-cells,2
6f076f30-6d00-11df-a2b2-0026b95e3eb7,Biophysics,Imaging intracellular fluorescent proteins at nanometer resolution.,imaging-intracellular-fluorescent-proteins-at-nanometer-resolution,9
6f076f30-6d00-11df-a2b2-0026b95e3eb7,Microscopy,Imaging intracellular fluorescent proteins at nanometer resolution.,imaging-intracellular-fluorescent-proteins-at-nanometer-resolution,4
d4698670-6cff-11df-a2b2-0026b95e3eb7,Neurobiology,"Imaging large-scale neural activity with cellular resolution in awake, mobile mice.",imaging-largescale-neural-activity-with-cellular-resolution-in-awake-mobile-mice,29
f9e035e0-6d0c-11df-936c-0026b95e484c,Microscopy,"Imaging methods for elemental, chemical, molecular, and morphological analyses of single cells.",imaging-methods-elemental-chemical-molecular-morphological-analyses-single-cells,2
cc316120-6d00-11df-8e55-0026b95e43ca,Neurobiology,"Imaging neural activity in worms, flies and mice with improved GCaMP calcium indicators.",imaging-neural-activity-worms-flies-mice-improved-gcamp-calcium-indicators,28
274030b0-6d00-11df-a2b2-0026b95e3eb7,Neurobiology,Imaging neuronal subsets in transgenic mice expressing multiple spectral variants of GFP.,imaging-neuronal-subsets-in-transgenic-mice-expressing-multiple-spectral-variants-of-gfp,29
63ec19e0-a3e5-11df-9d6a-0024e8453de6,Parasitology,Immune interactions between mosquitoes and their hosts.,immune-interactions-between-mosquitoes-and-their-hosts,3
534bc040-6d0d-11df-afb8-0026b95d30b2,Immunology,"Immunity, inflammation, and cancer.",immunity-inflammation-cancer,12
3f89a900-6d03-11df-afb8-0026b95d30b2,Veterinary Science,Immunobiology of the mammary gland.,immunobiology-of-the-mammary-gland,3
00707650-c0b8-11df-833d-0024e8453de6,Parasitology,Immunoendocrine host-parasite interactions during helminth infections: from the basic knowledge to its possible therapeutic applications.,immunoendocrine-hostparasite-interactions-during-helminth-infections-from-the-basic-knowledge-to-its-possible-therapeutic-applications,2
41b610d0-6d01-11df-a2b2-0026b95e3eb7,Immunology,Immunogenic and tolerogenic cell death.,immunogenic-and-tolerogenic-cell-death,17
cc76a020-6d03-11df-a2b2-0026b95e3eb7,Hydrobiology,Impact of climate change on marine pelagic phenology and trophic mismatch,impact-of-climate-change-on-marine-pelagic-phenology-and-trophic-mismatch,3
cc76a020-6d03-11df-a2b2-0026b95e3eb7,Marine Biology,Impact of climate change on marine pelagic phenology and trophic mismatch,impact-of-climate-change-on-marine-pelagic-phenology-and-trophic-mismatch,15
e7445680-6cff-11df-a2b2-0026b95e3eb7,Microbiology,Impact of Culture-Independent Studies on the Emerging Phylogenetic View of Bacterial Diversity,impact-of-cultureindependent-studies-on-the-emerging-phylogenetic-view-of-bacterial-diversity,15
c6925d40-6d01-11df-a2b2-0026b95e3eb7,Marine Biology,Impact of fishing on size composition and diversity of demersal fish communities,impact-of-fishing-on-size-composition-and-diversity-of-demersal-fish-communities,15
324f5ab0-f09c-11df-a785-0024e8453de6,Food Science and Technology,"Impact of high pressure processing on total antioxidant activity, phenolic, ascorbic acid, anthocyanin content and colour of strawberry and blackberry purées",impact-high-pressure-processing-total-antioxidant-activity-phenolic-ascorbic-acid-anthocyanin-content-colour-strawberry-blackberry-pures,3
281e8190-f0bc-11df-a785-0024e8453de6,Soil Sciences,Impact of the rhizosphere on soil microarthropods in agroecosystems on the Georgia piedmont,impact-rhizosphere-soil-microarthropods-agroecosystems-georgia-piedmont,2
06bdef70-6d01-11df-a2b2-0026b95e3eb7,Ornithology,Impacts of a global climate cycle on population dynamics of a migratory songbird.,impacts-of-a-global-climate-cycle-on-population-dynamics-of-a-migratory-songbird,5
95e72030-ed90-11df-99a6-0024e8453de6,Marine Biology,Impacts of biodiversity loss on ocean ecosystem services.,impacts-biodiversity-loss-ocean-ecosystem-services-1,32
675f06c0-6d01-11df-a2b2-0026b95e3eb7,Ornithology,Impacts of birdwatching on human and avian communities,impacts-of-birdwatching-on-human-and-avian-communities,7
eea70140-ed90-11df-99a6-0024e8453de6,Forestry Science,Impacts of climate change on natural forest productivity - evidence since the middle of the 20th century,impacts-climate-change-natural-forest-productivity-evidence-since-middle-20th-century,4
4b5bac00-6d04-11df-a2b2-0026b95e3eb7,Forestry Science,Impacts of Europe's changing climate – 2008 indicator based assessment,impacts-of-europes-changing-climate-2008-indicatorbased-assessment,4
7af46ce0-6d04-11df-a2b2-0026b95e3eb7,Marine Biology,Impacts of ocean acidification on marine fauna and ecosystem processes,impacts-of-ocean-acidification-on-marine-fauna-and-ecosystem-processes,27
4cb97160-ccb6-11df-922b-0024e8453de6,Ichthyology,"Implant Dentistry and the University: an Australian model. Australian Consensus Workshop on Implant Dentistry University Education, Gold Coast, 4–6 February 2010. Introduction.",implant-dentistry-university-australian-model-australian-consensus-workshop-implant-dentistry-university-education-gold-coast-46-february-2010-introduction,5
a1a547d0-6d02-11df-a2b2-0026b95e3eb7,Parasitology,Implications of the new eukaryotic systematics for parasitologists.,implications-of-the-new-eukaryotic-systematics-for-parasitologists,3
9aebbd20-6d0c-11df-936c-0026b95e484c,Biometry,Importance of accounting for detection heterogeneity when estimating abundance: the case of French wolves.,importance-accounting-detection-heterogeneity-estimating-abundance-case-french-wolves,2
286de4d0-6d0c-11df-936c-0026b95e484c,Food Science and Technology,Importance of food in probiotic efficacy,importance-food-probiotic-efficacy,3
f7fc82c0-6d01-11df-a2b2-0026b95e3eb7,Marine Biology,"Importance of Mangroves, Seagrass Beds and the Shallow Coral Reef as a Nursery for Important Coral Reef Fishes, Using a Visual Census Technique",importance-of-mangroves-seagrass-beds-and-the-shallow-coral-reef-as-a-nursery-for-important-coral-reef-fishes-using-a-visual-census-technique,14
e2856ee0-6cff-11df-a2b2-0026b95e3eb7,Entomology,Importance of pollinators in changing landscapes for world crops,importance-of-pollinators-in-changing-landscapes-for-world-crops,8
e2856ee0-6cff-11df-a2b2-0026b95e3eb7,Plant Sciences,Importance of pollinators in changing landscapes for world crops,importance-of-pollinators-in-changing-landscapes-for-world-crops,11
273422c0-6d00-11df-a2b2-0026b95e3eb7,Cellular Biology,"Improved monomeric red, orange and yellow fluorescent proteins derived from Discosoma sp. red fluorescent protein.",improved-monomeric-red-orange-and-yellow-fluorescent-proteins-derived-from-discosoma-sp-red-fluorescent-protein,17
273422c0-6d00-11df-a2b2-0026b95e3eb7,Molecular Biology,"Improved monomeric red, orange and yellow fluorescent proteins derived from Discosoma sp. red fluorescent protein.",improved-monomeric-red-orange-and-yellow-fluorescent-proteins-derived-from-discosoma-sp-red-fluorescent-protein,12
053e33a0-6d09-11df-936c-0026b95e484c,Biophysics,Improved side-chain torsion potentials for the Amber ff99SB protein force field,improved-sidechain-torsion-potentials-amber-ff99sb-protein-force-field,9
792a7060-6d06-11df-afb8-0026b95d30b2,Biometry,Improving ecological niche models by data mining large environmental datasets for surrogate models,improving-ecological-niche-models-data-mining-large-environmental-datasets-surrogate-models,2
dd073f60-837b-11df-aedb-0024e8453de8,Food Science and Technology,Improving functional value of meat products.,improving-functional-value-meat-products-10,4
47965c10-6d03-11df-a2b2-0026b95e3eb7,Biometry,IMPROVING INFERENCES IN POPULATION STUDIES OF RARE SPECIES Special Feature,improving-inferences-in-population-studies-of-rare-species-that-are-detected-imperfectly,2
07cdd8d0-6d01-11df-a474-0026b95e3e23,Mycology,Improving phylogenetic inference of mushrooms with RPB1 and RPB2 nucleotide sequences (Inocybe; Agaricales).,improving-phylogenetic-inference-mushrooms-rpb1-rpb2-nucleotide-sequences-inocybe-agaricales,3
c2213cf0-6d00-11df-8e55-0026b95e43ca,Agricultural Science,Improving plant breeding with exotic genetic libraries.,improving-plant-breeding-exotic-genetic-libraries,4
d90b8550-6d01-11df-a2b2-0026b95e3eb7,Biometry,In Defense of Indices: The Case of Bird Surveys,in-defense-of-indices-the-case-of-bird-surveys,2
d90b8550-6d01-11df-a2b2-0026b95e3eb7,Ornithology,In Defense of Indices: The Case of Bird Surveys,in-defense-of-indices-the-case-of-bird-surveys,5
6ef74920-f103-11df-a785-0024e8453de6,Ichthyology,in the Northeastern Brazil,aspects-fishing-reproduction-black-grouper-mycteroperca-bonaci-poey-1869-serranidae-epinephelinae-northeastern-brazil,5
cd2ea250-6cff-11df-a2b2-0026b95e3eb7,Cellular Biology,In vitro reprogramming of fibroblasts into a pluripotent ES-cell-like state.,in-vitro-reprogramming-of-fibroblasts-into-a-pluripotent-escelllike-state,15
e12ae090-6d02-11df-a2b2-0026b95e3eb7,Immunology,In vivo analysis of dendritic cell development and homeostasis.,in-vivo-analysis-of-dendritic-cell-development-and-homeostasis,12
c3314600-6d03-11df-a2b2-0026b95e3eb7,Immunology,In vivo depletion of CD11c+ dendritic cells abrogates priming of CD8+ T cells by exogenous cell-associated antigens.,in-vivo-depletion-of-cd11c-dendritic-cells-abrogates-priming-of-cd8-t-cells-by-exogenous-cellassociated-antigens,14
15fa3c00-6d01-11df-a2b2-0026b95e3eb7,Microscopy,In vivo fluorescence spectroscopy and imaging for oncological applications.,in-vivo-fluorescence-spectroscopy-and-imaging-for-oncological-applications,2
aef084b0-6d00-11df-a2b2-0026b95e3eb7,Embryology,In vivo reprogramming of adult pancreatic exocrine cells to beta-cells.,in-vivo-reprogramming-of-adult-pancreatic-exocrine-cells-to-cells,4
da786db0-6cff-11df-a2b2-0026b95e3eb7,Neurobiology,In vivo two-photon calcium imaging of neuronal networks,in-vivo-twophoton-calcium-imaging-of-neuronal-networks,32
42376b40-6d00-11df-a2b2-0026b95e3eb7,Animal Behavior,Inbreeding effects in wild populations,inbreeding-effects-in-wild-populations,9
42376b40-6d00-11df-a2b2-0026b95e3eb7,Miscellaneous,Inbreeding effects in wild populations,inbreeding-effects-in-wild-populations,4
42376b40-6d00-11df-a2b2-0026b95e3eb7,Zoology and Animal Science,Inbreeding effects in wild populations,inbreeding-effects-in-wild-populations,14
31c5d300-6d00-11df-a2b2-0026b95e3eb7,Marine Biology,Inclusion of facilitation into ecological theory,inclusion-of-facilitation-into-ecological-theory,19
67ac6370-6d01-11df-a2b2-0026b95e3eb7,Miscellaneous,Inconsistency of maximum parsimony revisited.,inconsistency-of-maximum-parsimony-revisited,3
b1b3a6e0-6d01-11df-a2b2-0026b95e3eb7,Entomology,"Incorporating Molecular Evolution into Phylogenetic Analysis, and a New Compilation of Conserved Polymerase Chain Reaction Primers for Animal Mitochondrial DNA",incorporating-molecular-evolution-into-phylogenetic-analysis-and-a-new-compilation-of-conserved-polymerase-chain-reaction-primers-for-animal-mitochondrial-dna,9
e8f7a040-6d09-11df-a2b2-0026b95e3eb7,Hydrobiology,Incorporating uncertainty and prior information into stable isotope mixing models.,incorporating-uncertainty-and-prior-information-into-stable-isotope-mixing-models,3
2cb0bfa0-6d01-11df-afb8-0026b95d30b2,Algology,Incorporation of zinc into the frustule of the freshwater diatom Stephanodiscus hantzschii,incorporation-of-zinc-into-the-frustule-of-the-freshwater-diatom-stephanodiscus-hantzschii,2
5c9c6600-6d02-11df-a2b2-0026b95e3eb7,Forestry Science,Increasing dominance of large lianas in Amazonian forests.,increasing-dominance-of-large-lianas-in-amazonian-forests,4
66ea7d90-6d02-11df-a2b2-0026b95e3eb7,Marine Biology,"Indirect effects of algae on coral: algae-mediated, microbe-induced coral mortality.",indirect-effects-of-algae-on-coral-algaemediated-microbeinduced-coral-mortality,15
f2984bb0-6d07-11df-afb8-0026b95d30b2,Soil Sciences,Indirect effects of carbon and nutrient amendments on the soil meso- and microfauna of a beechwood,climate-effects-on-the-carbon-balance-of-tussock-tundra-in-the-philip-smith-mountains-alaska-1,2
fee3b380-6cff-11df-a2b2-0026b95e3eb7,Animal Behavior,"Individual and seasonal variation in fecal testosterone and cortisol levels of wild male tufted capuchin monkeys, Cebus apella nigritus.",individual-and-seasonal-variation-in-fecal-testosterone-and-cortisol-levels-of-wild-male-tufted-capuchin-monkeys-cebus-apella-nigritus,9
eb8cb790-fca7-11df-95f0-0024e8453de6,Ornithology,Individual variation in migratory movements and winter behaviour of Iberian Lesser Kestrels Falco naumanni revealed by geolocators,individual-variation-migratory-movements-winter-behaviour-iberian-lesser-kestrels-falco-naumanni-revealed-geolocators,6
02527470-6d00-11df-a2b2-0026b95e3eb7,Cellular Biology,Induced pluripotent stem cell lines derived from human somatic cells.,induced-pluripotent-stem-cell-lines-derived-from-human-somatic-cells,22
22ecadb0-6d03-11df-a2b2-0026b95e3eb7,Cellular Biology,Induced pluripotent stem cells and embryonic stem cells are distinguished by gene expression signatures.,induced-pluripotent-stem-cells-and-embryonic-stem-cells-are-distinguished-by-gene-expression-signatures,20
01e75690-6d00-11df-a2b2-0026b95e3eb7,Cellular Biology,Induced pluripotent stem cells generated without viral integration.,induced-pluripotent-stem-cells-generated-without-viral-integration,15
9e87c610-6d00-11df-a2b2-0026b95e3eb7,Immunology,Inducing and expanding regulatory T cell populations by foreign antigen.,inducing-and-expanding-regulatory-t-cell-populations-by-foreign-antigen,13
21110fe0-6d03-11df-a2b2-0026b95e3eb7,Immunology,Induction and effector functions of T(H)17 cells.,induction-and-effector-functions-of-th17-cells,13
075e4390-6d00-11df-afb8-0026b95d30b2,Immunology,Induction of intestinal Th17 cells by segmented filamentous bacteria.,induction-of-intestinal-th17-cells-by-segmented-filamentous-bacteria,15
7ba2b9f0-83dc-11df-aedb-0024e8453de8,Cellular Biology,Induction of pluripotent stem cells by defined factors is greatly improved by small-molecule compounds.,induction-pluripotent-stem-cells-defined-factors-greatly-improved-smallmolecule-compounds-9,14
cd2aaab0-6cff-11df-a2b2-0026b95e3eb7,Biotechnology,Induction of pluripotent stem cells from adult human fibroblasts by defined factors.,induction-of-pluripotent-stem-cells-from-adult-human-fibroblasts-by-defined-factors,14
cd2aaab0-6cff-11df-a2b2-0026b95e3eb7,Cellular Biology,Induction of pluripotent stem cells from adult human fibroblasts by defined factors.,induction-of-pluripotent-stem-cells-from-adult-human-fibroblasts-by-defined-factors,47
cd2aaab0-6cff-11df-a2b2-0026b95e3eb7,Molecular Biology,Induction of pluripotent stem cells from adult human fibroblasts by defined factors.,induction-of-pluripotent-stem-cells-from-adult-human-fibroblasts-by-defined-factors,19
31e3bb40-6d00-11df-a2b2-0026b95e3eb7,Biochemistry,Induction of pluripotent stem cells from mouse embryonic and adult fibroblast cultures by defined factors.,induction-of-pluripotent-stem-cells-from-mouse-embryonic-and-adult-fibroblast-cultures-by-defined-factors,9
31e3bb40-6d00-11df-a2b2-0026b95e3eb7,Biotechnology,Induction of pluripotent stem cells from mouse embryonic and adult fibroblast cultures by defined factors.,induction-of-pluripotent-stem-cells-from-mouse-embryonic-and-adult-fibroblast-cultures-by-defined-factors,16
31e3bb40-6d00-11df-a2b2-0026b95e3eb7,Cellular Biology,Induction of pluripotent stem cells from mouse embryonic and adult fibroblast cultures by defined factors.,induction-of-pluripotent-stem-cells-from-mouse-embryonic-and-adult-fibroblast-cultures-by-defined-factors,59
31e3bb40-6d00-11df-a2b2-0026b95e3eb7,Embryology,Induction of pluripotent stem cells from mouse embryonic and adult fibroblast cultures by defined factors.,induction-of-pluripotent-stem-cells-from-mouse-embryonic-and-adult-fibroblast-cultures-by-defined-factors,4
31e3bb40-6d00-11df-a2b2-0026b95e3eb7,Molecular Biology,Induction of pluripotent stem cells from mouse embryonic and adult fibroblast cultures by defined factors.,induction-of-pluripotent-stem-cells-from-mouse-embryonic-and-adult-fibroblast-cultures-by-defined-factors,18
da812ad0-6d00-11df-8e55-0026b95e43ca,Cellular Biology,Induction of pluripotent stem cells from primary human fibroblasts with only Oct4 and Sox2.,induction-pluripotent-stem-cells-primary-human-fibroblasts-only-oct4-sox2,15
0d7dc540-6d03-11df-a2b2-0026b95e3eb7,Biotechnology,Industrial choices for protein production by large-scale cell culture.,industrial-choices-for-protein-production-by-largescale-cell-culture,8
6364b230-6d02-11df-a2b2-0026b95e3eb7,Veterinary Science,Inertial properties of Dutch Warmblood horses.,inertial-properties-of-dutch-warmblood-horses,3
7937b8b0-f4bf-11df-a785-0024e8453de6,Parasitology,"Infection , Genetics and Evolution State-of-the-art Echinococcus and Taenia : Phylogenetic taxonomy of human-pathogenic tapeworms and its application to molecular diagnosis",infection-genetics-evolution-stateoftheart-echinococcus-taenia-phylogenetic-taxonomy-humanpathogenic-tapeworms-application-molecular-diagnosis,3
d0441eb0-6d0a-11df-afb8-0026b95d30b2,Parasitology,Infectivity-associated changes in the transcriptional repertoire of the malaria parasite sporozoite stage.,infectivityassociated-changes-transcriptional-repertoire-malaria-parasite-sporozoite-stage,4
f0119a70-6cff-11df-a2b2-0026b95e3eb7,Animal Behavior,Inference in ecology and evolution.,inference-in-ecology-and-evolution,11
e3584f40-6cff-11df-a2b2-0026b95e3eb7,Agricultural Science,Inference of population structure using multilocus genotype data.,inference-of-population-structure-using-multilocus-genotype-data,7
e3584f40-6cff-11df-a2b2-0026b95e3eb7,Botany,Inference of population structure using multilocus genotype data.,inference-of-population-structure-using-multilocus-genotype-data,9
e3584f40-6cff-11df-a2b2-0026b95e3eb7,Genetics,Inference of population structure using multilocus genotype data.,inference-of-population-structure-using-multilocus-genotype-data,68
e3584f40-6cff-11df-a2b2-0026b95e3eb7,Miscellaneous,Inference of population structure using multilocus genotype data.,inference-of-population-structure-using-multilocus-genotype-data,3
e3584f40-6cff-11df-a2b2-0026b95e3eb7,Zoology and Animal Science,Inference of population structure using multilocus genotype data.,inference-of-population-structure-using-multilocus-genotype-data,17
dc233780-6cff-11df-a2b2-0026b95e3eb7,Agricultural Science,Inference of population structure using multilocus genotype data: linked loci and correlated allele frequencies.,inference-of-population-structure-using-multilocus-genotype-data-linked-loci-and-correlated-allele-frequencies,4
dc233780-6cff-11df-a2b2-0026b95e3eb7,Genetics,Inference of population structure using multilocus genotype data: linked loci and correlated allele frequencies.,inference-of-population-structure-using-multilocus-genotype-data-linked-loci-and-correlated-allele-frequencies,41
dc233780-6cff-11df-a2b2-0026b95e3eb7,Miscellaneous,Inference of population structure using multilocus genotype data: linked loci and correlated allele frequencies.,inference-of-population-structure-using-multilocus-genotype-data-linked-loci-and-correlated-allele-frequencies,3
c80829d0-6d00-11df-a2b2-0026b95e3eb7,Botany,"Inferring dispersal: a Bayesian approach to phylogeny-based island biogeography, with special reference to the Canary Islands",inferring-dispersal-a-bayesian-approach-to-phylogenybased-island-biogeography-with-special-reference-to-the-canary-islands,9
a733c230-6d07-11df-afb8-0026b95d30b2,Algology,Inferring paleosalinity trends using the chrysophyte cyst to diatom ratio in coastal shallow temperate/subtropical lagoons influenced by sea level changes,inferring-paleosalinity-trends-using-the-chrysophyte-cyst-to-diatom-ratio-in-coastal-shallow-temperatesubtropical-lagoons-influenced-by-sea-level-changes,2
1c834e10-8433-11df-aedb-0024e8453de8,Ichthyology,"Influência de processos locais e regionais nas assembléias de peixes em reservatórios do Estado do Paraná, Brasil",influncia-processos-locais-e-regionais-nas-assemblias-peixes-em-reservatrios-estado-paran-brasil-17,5
dd9d45a0-6d05-11df-a2b2-0026b95e3eb7,Ornithology,"Influence of climate change on the abundance, distribution and phenology of woodland bird species in temperate regions",influence-of-climate-change-on-the-abundance-distribution-and-phenology-of-woodland-bird-species-in-temperate-regions,5
d937a9f0-ce9f-11df-922b-0024e8453de6,Soil Sciences,Influence of High Temperature on End-of-Season Tundra CO 2 Exchange,influence-of-high-temperature-on-endofseason-tundra-co-2-exchange,2
568661f0-a08b-11df-9d6a-0024e8453de6,Animal Physiology,Influence of intrinsic signals and environmental cues on the endocrine control of feeding in fish: potential application in aquaculture.,influence-intrinsic-signals-environmental-cues-endocrine-control-feeding-fish-potential-application-aquaculture-5,3
877681d0-6d0c-11df-a2b2-0026b95e3eb7,Food Science and Technology,"Influence of osmotic concentration, continuous high frequency ultrasound and dehydration on antioxidants, colour and chemical properties of rabbiteye blueberries",influence-of-osmotic-concentration-continuous-high-frequency-ultrasound-and-dehydration-on-antioxidants-colour-and-chemical-properties-of-rabbiteye-blueberries,3
e8a11570-6d01-11df-a2b2-0026b95e3eb7,Plant Sciences,Influences of animal pollination and seed dispersal on winter flowering in a temperate mistletoe,influences-of-animal-pollination-and-seed-dispersal-on-winter-flowering-in-a-temperate-misteltoe,10
9cf90100-6d06-11df-a474-0026b95e3e23,Virology,Influenza A Virus Neuraminidase Limits Viral Superinfection,influenza-virus-neuraminidase-limits-viral-superinfection,5
f7e53c20-6cff-11df-a2b2-0026b95e3eb7,Animal Behavior,Information and its use by animals in evolutionary ecology.,information-and-its-use-by-animals-in-evolutionary-ecology,20
147a4830-6d00-11df-a2b2-0026b95e3eb7,Neurobiology,Information theory and neural coding.,information-theory-and-neural-coding,35
aa90f6f0-6d07-11df-a2b2-0026b95e3eb7,Microscopy,Infrared multiphoton microscopy: subcellular-resolved deep tissue imaging.,infrared-multiphoton-microscopy-subcellularresolved-deep-tissue-imaging,2
d6f66620-ce97-11df-922b-0024e8453de6,Soil Sciences,INGESTION OF VESICULAR-ARBUSCULAR MYCORRHIZAL HYPHAE AND SPORES BY SOIL MICROARTHROPODS,ingestion-of-vesiculararbuscular-mycorrhizal-hyphae-and-spores-by-soil-microarthropods,2
3aba5790-6d0c-11df-a2b2-0026b95e3eb7,Embryology,Inhibition of Xbra transcription activation causes defects in mesodermal patterning and reveals autoregulation of Xbra in dorsal mesoderm.,inhibition-of-xbra-transcription-activation-causes-defects-in-mesodermal-patterning-and-reveals-autoregulation-of-xbra-in-dorsal-mesoderm,4
e80de810-6cff-11df-a2b2-0026b95e3eb7,Bioinformatics,Initial sequencing and analysis of the human genome.,initial-sequencing-and-analysis-of-the-human-genome,35
e80de810-6cff-11df-a2b2-0026b95e3eb7,Genetics,Initial sequencing and analysis of the human genome.,initial-sequencing-and-analysis-of-the-human-genome,39
e80de810-6cff-11df-a2b2-0026b95e3eb7,Molecular Biology,Initial sequencing and analysis of the human genome.,initial-sequencing-and-analysis-of-the-human-genome,17
55edaa60-6d04-11df-afb8-0026b95d30b2,Veterinary Science,Initial wound management.,initial-wound-management,3
e55625a0-6d00-11df-8e55-0026b95e43ca,Parasitology,Innate immunity to malaria.,innate-immunity-malaria,3
147a1d60-1ec6-11e0-b1f4-0024e8453de6,Immunology,Innate or adaptive immunity? The example of natural killer cells.,innate-adaptive-immunity-example-natural-killer-cells,12
fa877690-6d05-11df-afb8-0026b95d30b2,Immunology,Innate production of T(H)2 cytokines by adipose tissue-associated c-Kit(+)Sca-1(+) lymphoid cells.,innate-production-th2-cytokines-adipose-tissueassociated-ckitsca1-lymphoid-cells,15
1a239e50-30e9-11e0-bce8-0024e8453de6,Food Science and Technology,Innovation in traditional food products in Europe: Do sector innovation activities match consumers’ acceptance?,innovation-traditional-food-products-europe-sector-innovation-activities-match-consumers-acceptance,3
5be09aa0-6d03-11df-a2b2-0026b95e3eb7,Food Science and Technology,Innovative applications of power ultrasound during food freezing processes—a review,innovative-applications-of-power-ultrasound-during-food-freezing-processes-a-review,4
517ff110-95b6-11df-96dc-0024e8453de8,Biotechnology,Insect communication: 'no entry' signal in ant foraging.,engineering-escherichia-coli-see-light-5,9
5965f320-6d02-11df-a2b2-0026b95e3eb7,Entomology,Insect conservation: a synthetic management approach.,insect-conservation-a-synthetic-management-approach,7
5bcf6720-6d04-11df-afb8-0026b95d30b2,Entomology,Insect Ecology: An Ecosystem Approach,insect-ecology-ecosystem-approach,9
671744d0-6d00-11df-a2b2-0026b95e3eb7,Entomology,Insect Morphometrics,insect-morphometrics,7
07b649d0-b69a-11df-a52e-0024e8453de6,Entomology,"Insect Sounds and Communication: Physiology, Behaviour, Ecology and Evolution Insect Sounds and Communication: Physiology, Behaviour, Ecology and Evolution Sakis Drosopoulos and Michael F. Claridge CRC Press, Boca Raton, FL, 2005 532 pp., 145 (hardcover)",insect-sounds-and-communication,7
ac26c0e0-6d01-11df-a2b2-0026b95e3eb7,Entomology,Insect succession and decomposition patterns on shaded and sunlit carrion in Saskatchewan in three different seasons.,insect-succession-and-decomposition-patterns-on-shaded-and-sunlit-carrion-in-saskatchewan-in-three-different-seasons,8
833a5530-6d00-11df-a2b2-0026b95e3eb7,Plant Sciences,Insect visitation and pollen deposition in an invaded prairie plant community,insect-visitation-and-pollen-deposition-in-an-invaded-prairie-plant-community,10
c33d8260-6d00-11df-a2b2-0026b95e3eb7,Entomology,INSECTS ON PLANTS: Diversity of Herbivore Assemblages Revisited,insects-on-plants-diversity-of-herbivore-assemblages-revisited,10
d59d5940-6d04-11df-afb8-0026b95d30b2,Entomology,Insetos do brasil,insetos-brasil-3,8
d59dce70-6d04-11df-afb8-0026b95d30b2,Entomology,Insetos do brasil 10.,insetos-brasil-10,7
1cbeb040-6d04-11df-a2b2-0026b95e3eb7,Cellular Biology,Insights from genomic profiling of transcription factors.,insights-from-genomic-profiling-of-transcription-factors,11
83444370-6d04-11df-a2b2-0026b95e3eb7,Immunology,Instability of the transcription factor Foxp3 leads to the generation of pathogenic memory T cells in vivo.,instability-of-the-transcription-factor-foxp3-leads-to-the-generation-of-pathogenic-memory-t-cells-in-vivo,13
aa847be0-9f30-11df-9d6a-0024e8453de6,Animal Physiology,Instantaneous measurements of oxygen consumption during pre-flight warm-up and post-flight cooling in sphingid and saturniid moths,instantaneous-measurements-oxygen-consumption-preflight-warmup-postflight-cooling-sphingid-saturniid-moths-4,4
e600e490-6d00-11df-a2b2-0026b95e3eb7,Genetics,Integrated detection and population-genetic analysis of SNPs and copy number variation.,integrated-detection-and-populationgenetic-analysis-of-snps-and-copy-number-variation,18
3094cd10-6d00-11df-a2b2-0026b95e3eb7,Genetics,"Integrated genotype calling and association analysis of SNPs, common copy number polymorphisms and rare CNVs.",integrated-genotype-calling-and-association-analysis-of-snps-common-copy-number-polymorphisms-and-rare-cnvs,18
bd8952d0-9614-11df-96dc-0024e8453de8,Animal Behavior,Integrating animal temperament within ecology and evolution.,integrating-animal-temperament-within-ecology-and-evolution-3,18
1fb7dec0-b610-11df-a52e-0024e8453de6,Genetics,Integrating common and rare genetic variation in diverse human populations.,integrating-common-rare-genetic-variation-diverse-human-populations-4,22
5342ce50-6d07-11df-afb8-0026b95d30b2,Animal Physiology,INTEGRATING FUNCTION AND ECOLOGY IN STUDIES OF ADAPTATION: Investigations of Locomotor Capacity as a Model System,integrating-function-and-ecology-in-studies-of-adaptation-investigations-of-locomotor-capacity-as-a-model-system-1,3
39759900-6d00-11df-a2b2-0026b95e3eb7,Zoology and Animal Science,Integrating GIS-based environmental data into evolutionary biology.,integrating-gisbased-environmental-data-into-evolutionary-biology,16
